,regio1,serviceCharge,newlyConst,balcony,totalRent,yearConstructed,hasKitchen,cellar,baseRent,livingSpace,typeOfFlat,noRooms,garden,cities,date
42972,Berlin,325.5,False,True,1951.5,1900,False,False,1626.0,108.4,apartment,3,False,Berlin,Oct19
43003,Berlin,140.0,False,True,1799.72,1907,True,True,1539.72,109.98,roof_storey,4,True,Berlin,Sep18
43012,Berlin,150.0,True,True,1301.4,2018,True,True,1046.4,65.4,apartment,2,False,Berlin,May19
43034,Berlin,70.0,False,False,760.0,1910,True,False,690.0,37.0,apartment,1,False,Berlin,Oct19
43050,Berlin,67.0,False,True,555.0,1920,False,False,488.0,31.22,apartment,1,False,Berlin,Feb20
43087,Berlin,400.0,False,True,2850.0,2015,True,True,2450.0,135.6,penthouse,3,False,Berlin,Sep18
43089,Berlin,210.0,False,False,1355.0,1900,False,False,1115.0,101.32,apartment,4,False,Berlin,Oct19
43105,Berlin,520.0,True,True,4150.0,2018,True,True,4120.0,207.0,penthouse,5,False,Berlin,Oct19
43107,Berlin,180.0,False,True,1450.0,1969,True,True,1050.0,93.0,apartment,4,False,Berlin,May19
43124,Berlin,300.0,False,True,2600.0,2008,True,False,2300.0,112.0,maisonette,3,False,Berlin,Sep18
43134,Berlin,63.76,False,True,605.72,1985,True,True,510.08,31.88,apartment,1,False,Berlin,Oct19
43157,Berlin,204.02,False,True,1739.57,1910,True,False,1399.54,136.01,roof_storey,3,False,Berlin,Oct19
43183,Berlin,136.0,False,True,629.0,1969,False,False,493.0,28.96,apartment,1,False,Berlin,Sep18
43198,Berlin,219.0,True,True,1891.8,2018,True,True,1520.8,95.05,apartment,3,False,Berlin,May19
43208,Berlin,228.03,False,False,1368.19,1985,False,False,1140.16,71.26,apartment,2,False,Berlin,May19
43238,Berlin,105.79,False,False,411.85,1989,False,False,306.06,32.6,apartment,1,False,Berlin,Oct19
43287,Berlin,158.63,True,True,1300.0,2019,True,True,1088.8,61.01,roof_storey,2,False,Berlin,May19
43302,Berlin,100.0,False,True,393.1,1967,False,True,293.1,29.31,apartment,1,False,Berlin,May19
43304,Berlin,100.0,False,False,829.0,1900,False,False,689.0,67.0,apartment,2,False,Berlin,Oct19
43314,Berlin,187.94,True,True,1959.27,2019,True,True,1677.36,93.97,apartment,3,False,Berlin,Feb20
43334,Berlin,60.0,False,False,819.0,1886,False,False,699.0,52.0,apartment,1,False,Berlin,Oct19
43339,Berlin,70.0,False,True,975.0,1900,True,False,835.0,62.47,apartment,2,False,Berlin,Sep18
43348,Berlin,160.0,False,True,1222.65,1930,True,True,912.65,75.94,apartment,3,True,Berlin,Feb20
43350,Berlin,200.0,True,True,1500.0,2019,True,True,1300.0,100.0,apartment,4,True,Berlin,Oct19
43351,Berlin,200.0,True,True,1100.0,2019,True,True,900.0,71.96,other,2,False,Berlin,Feb20
43361,Berlin,95.84,True,True,995.22,2019,True,False,810.92,73.72,apartment,2,False,Berlin,Oct19
43496,Berlin,180.0,False,True,1751.59,1911,True,True,1451.59,143.58,maisonette,3,False,Berlin,Feb20
43525,Berlin,140.0,False,True,1590.0,1993,False,True,1300.0,103.0,apartment,3,False,Berlin,Oct19
43534,Berlin,148.09,False,False,674.56,1980,False,False,440.78,75.18,apartment,4,False,Berlin,May19
43548,Berlin,203.0,False,True,1617.24,1900,False,False,1414.24,88.39,apartment,3,False,Berlin,Oct19
43590,Berlin,44.0,False,True,447.32,1978,True,False,321.37,47.26,other,1,False,Berlin,Sep18
43618,Berlin,163.0,False,False,1307.06,2014,True,False,1101.06,68.82,apartment,3,False,Berlin,Oct19
43629,Berlin,550.0,False,True,3630.0,1911,True,False,3080.0,220.0,apartment,5,False,Berlin,Sep18
43658,Berlin,216.0,True,True,2930.0,2018,False,False,2500.0,144.0,penthouse,2,False,Berlin,May19
43758,Berlin,1.0,False,True,998.0,1999,True,True,998.0,48.0,apartment,2,False,Berlin,Feb20
43780,Berlin,280.0,False,True,2130.0,1985,True,True,1850.0,99.0,apartment,3,False,Berlin,May19
43936,Berlin,70.0,False,True,734.36,1920,False,False,569.36,51.76,ground_floor,2,False,Berlin,Sep18
43956,Berlin,120.0,False,True,505.0,1997,True,True,385.0,45.14,apartment,1,False,Berlin,May19
44051,Berlin,510.0,False,False,1840.0,1999,True,True,1330.0,72.8,other,2,False,Berlin,Sep18
44055,Berlin,195.0,True,True,1599.0,2019,False,True,1404.0,81.52,terraced_flat,3,True,Berlin,Feb20
44084,Berlin,87.76,False,True,921.48,1985,True,True,789.84,43.88,apartment,2,False,Berlin,Oct19
44096,Berlin,200.0,False,True,2288.0,1913,True,True,2088.0,130.52,apartment,3,False,Berlin,Sep18
44114,Berlin,150.0,False,True,750.0,1937,False,False,600.0,45.0,apartment,2,False,Berlin,May19
44137,Berlin,500.0,False,True,2500.0,1900,False,True,2000.0,147.0,apartment,5,False,Berlin,May19
44177,Berlin,260.0,False,False,1200.0,1985,False,False,940.0,46.0,ground_floor,2,False,Berlin,Sep18
44215,Berlin,300.0,False,True,1024.0,1983,True,False,724.0,80.08,apartment,3,False,Berlin,May19
44230,Berlin,147.0,True,True,1107.0,2018,True,True,960.0,53.4,apartment,2,True,Berlin,Oct19
44353,Berlin,44.0,False,True,575.3,1964,False,True,476.3,47.63,apartment,2,False,Berlin,May19
44431,Berlin,110.0,False,False,689.0,1985,False,False,499.0,58.0,half_basement,1,False,Berlin,Sep18
44442,Berlin,160.0,False,False,881.0,1928,False,False,681.0,57.97,ground_floor,2,False,Berlin,Feb20
44500,Berlin,392.77,False,True,1944.72,1907,False,False,1551.95,147.0,apartment,4,False,Berlin,Feb20
44533,Berlin,60.0,False,True,1025.0,1902,True,True,925.0,54.0,apartment,2,False,Berlin,May19
44547,Berlin,101.7,False,True,630.58,1957,False,False,469.83,65.61,apartment,3,False,Berlin,May19
44565,Berlin,200.0,False,True,1400.0,1890,True,True,1200.0,77.0,roof_storey,2,False,Berlin,Feb20
44624,Berlin,117.0,False,False,717.0,1985,True,False,600.0,30.5,apartment,1,False,Berlin,Feb20
44643,Berlin,117.0,False,True,952.0,1994,True,True,710.0,78.77,apartment,2,False,Berlin,May19
44702,Berlin,237.0,False,True,2204.5,1907,True,False,1787.5,143.0,roof_storey,4,False,Berlin,May19
44726,Berlin,75.0,False,False,721.2,1929,False,False,595.2,49.6,ground_floor,1,False,Berlin,Feb20
44777,Berlin,149.0,False,True,703.0,1992,True,False,554.0,57.15,apartment,2,False,Berlin,Feb20
44784,Berlin,255.84,False,True,1279.2,1900,False,False,1023.36,85.28,apartment,2,False,Berlin,Oct19
44841,Berlin,145.0,False,True,1275.0,1997,True,True,930.0,97.53,apartment,3,False,Berlin,May19
44892,Berlin,90.0,False,False,420.0,1982,True,True,330.0,36.38,apartment,1,False,Berlin,May19
44958,Berlin,125.0,False,False,960.7,1905,True,True,779.7,76.47,apartment,3,False,Berlin,Oct19
45017,Berlin,170.0,False,True,799.0,1996,True,True,629.0,59.61,apartment,2,False,Berlin,Sep18
45033,Berlin,381.0,False,False,1730.0,1985,True,False,1349.0,96.0,apartment,3,False,Berlin,May19
45060,Berlin,169.0,False,False,799.0,1900,False,False,630.0,61.5,apartment,3,False,Berlin,May19
45107,Berlin,180.0,False,True,829.14,1956,False,False,519.14,75.0,apartment,2,False,Berlin,May19
45177,Berlin,140.0,False,False,719.0,1985,True,True,579.0,53.98,apartment,2,False,Berlin,Feb20
45188,Berlin,505.0,False,True,3200.0,1998,True,True,2500.0,229.8,apartment,4,False,Berlin,Feb20
45229,Berlin,400.0,False,True,3350.0,2012,True,True,2950.0,141.51,apartment,4,True,Berlin,May19
45248,Berlin,75.0,False,False,625.0,1902,False,False,550.0,32.33,apartment,1,False,Berlin,May19
45265,Berlin,152.02,True,False,1483.63,2019,False,False,1216.44,101.37,apartment,3,False,Berlin,May19
45290,Berlin,210.0,False,True,912.0,1974,False,False,592.0,83.0,apartment,2,False,Berlin,May19
45313,Berlin,543.0,False,True,2433.0,1998,True,True,1890.0,120.64,apartment,4,False,Berlin,Feb20
45317,Berlin,288.0,False,False,1334.56,1918,False,False,1106.56,85.12,apartment,3,False,Berlin,Sep18
45354,Berlin,0.0,False,True,1230.0,1920,True,True,1230.0,43.0,apartment,1,False,Berlin,Feb20
45396,Berlin,146.0,True,True,1066.0,2019,True,True,920.0,56.72,apartment,2,True,Berlin,May19
45407,Berlin,163.0,False,False,1480.24,1994,True,False,1230.24,77.0,apartment,3,False,Berlin,Oct19
45428,Berlin,76.0,False,False,531.0,2018,True,True,455.0,19.5,apartment,1,False,Berlin,Feb20
45432,Berlin,298.0,False,True,2407.1,2011,True,True,2109.1,140.0,apartment,3,False,Berlin,Sep18
45439,Berlin,110.0,False,True,1159.0,1900,True,False,969.0,72.0,maisonette,2,False,Berlin,May19
45441,Berlin,100.0,False,True,893.0,1995,True,True,619.0,71.14,roof_storey,2,False,Berlin,Sep18
45467,Berlin,137.0,False,True,1481.0,1906,False,False,1344.0,48.86,apartment,2,False,Berlin,Oct19
45503,Berlin,300.0,False,True,1990.0,1985,True,True,1690.0,130.0,penthouse,3,False,Berlin,May19
45535,Berlin,200.0,False,True,966.35,1977,False,False,606.35,88.0,apartment,4,False,Berlin,May19
45551,Berlin,150.0,False,True,2500.0,2000,True,True,2200.0,109.59,apartment,3,False,Berlin,May19
45557,Berlin,150.0,False,True,3076.03,1907,False,False,2776.03,194.4,roof_storey,4,False,Berlin,May19
45586,Berlin,210.0,False,True,1772.0,1927,True,True,1562.0,71.0,apartment,3,False,Berlin,May19
45595,Berlin,310.0,False,False,1099.0,1902,True,False,789.0,71.0,roof_storey,2,False,Berlin,Sep18
45676,Berlin,71.0,True,True,649.0,2019,False,False,578.0,42.0,raised_ground_floor,1,False,Berlin,Oct19
45693,Berlin,300.0,False,False,1150.0,1985,True,False,850.0,80.0,ground_floor,3,False,Berlin,Feb20
45733,Berlin,275.0,False,False,1996.0,1961,False,True,1501.0,146.16,apartment,4,False,Berlin,May19
45796,Berlin,328.6,True,True,2141.56,2018,True,True,1812.96,113.31,apartment,3,False,Berlin,Sep18
45828,Berlin,110.0,True,True,610.0,2018,True,True,500.0,21.0,apartment,1,True,Berlin,Oct19
45838,Berlin,163.0,False,True,1881.0,1906,False,False,1584.0,126.72,apartment,3,False,Berlin,May19
45862,Berlin,231.5,True,True,2477.05,2019,True,True,2129.8,115.75,apartment,4,False,Berlin,Feb20
45917,Berlin,300.0,False,True,1650.0,1900,True,True,1350.0,105.0,apartment,4,False,Berlin,May19
45927,Berlin,249.27,False,False,1329.44,1985,False,False,1080.17,83.09,apartment,3,False,Berlin,Oct19
45963,Berlin,165.0,True,True,805.0,2019,True,False,640.0,56.61,ground_floor,2,False,Berlin,Oct19
46003,Berlin,85.0,False,False,710.0,1954,False,False,570.0,40.0,ground_floor,1,False,Berlin,May19
46012,Berlin,192.0,False,True,852.23,1990,False,True,660.23,62.64,ground_floor,2,True,Berlin,May19
46057,Berlin,303.41,False,True,1141.26,1996,False,False,837.85,84.35,ground_floor,3,False,Berlin,Oct19
46065,Berlin,135.0,False,True,1015.0,1985,True,True,880.0,52.0,apartment,2,False,Berlin,Oct19
46073,Berlin,110.0,False,True,1449.55,1985,False,True,1339.55,72.0,roof_storey,2,False,Berlin,Feb20
46083,Berlin,60.0,False,False,660.0,1900,True,True,600.0,35.0,apartment,1,False,Berlin,Sep18
46090,Berlin,191.33,True,False,1530.6,2019,False,True,1147.95,76.53,raised_ground_floor,3,False,Berlin,Feb20
46101,Berlin,283.1,False,True,1683.1,1985,True,True,1400.0,56.62,apartment,2,False,Berlin,Feb20
46211,Berlin,87.0,False,True,526.0,1985,False,True,439.0,35.69,apartment,1,False,Berlin,Sep18
46213,Berlin,956.0,False,True,130.0,1985,True,False,826.0,39.55,apartment,1,False,Berlin,Feb20
46225,Berlin,173.47,False,False,738.68,1931,False,False,565.21,57.97,apartment,2,False,Berlin,Sep18
46252,Berlin,150.0,True,True,1149.0,2019,True,True,999.0,54.8,apartment,2,False,Berlin,Feb20
46272,Berlin,88.95,False,True,443.49,1987,False,False,316.81,39.78,apartment,2,False,Berlin,May19
46287,Berlin,119.5,False,True,600.23,1987,False,False,453.22,49.79,other,1,False,Berlin,May19
46301,Berlin,200.0,False,True,1990.0,2015,True,True,1790.0,60.0,apartment,2,False,Berlin,May19
46317,Berlin,100.0,False,True,968.81,1987,True,True,849.0,56.6,apartment,2,False,Berlin,Oct19
46319,Berlin,256.06,False,False,769.56,1939,False,True,513.5,61.91,apartment,3,False,Berlin,Feb20
46370,Berlin,211.0,False,True,1088.0,1990,True,True,877.0,46.87,apartment,1,False,Berlin,Feb20
46401,Berlin,50.0,False,False,495.0,2005,True,True,445.0,52.0,ground_floor,2,True,Berlin,Sep18
46415,Berlin,181.71,False,True,959.34,1985,False,True,777.63,62.21,apartment,2,False,Berlin,Oct19
46428,Berlin,127.0,False,False,1207.0,1900,False,False,1080.0,45.04,apartment,2,False,Berlin,May19
46447,Berlin,70.0,False,False,483.0,1910,False,False,347.33,48.92,apartment,2,False,Berlin,Feb20
46470,Berlin,141.52,False,True,1808.67,2016,True,True,1586.75,85.77,apartment,3,False,Berlin,Sep18
46583,Berlin,134.0,False,True,693.0,1985,False,True,559.0,55.84,apartment,2,False,Berlin,Oct19
46621,Berlin,250.0,False,True,1120.0,1935,False,False,870.0,82.0,ground_floor,3,True,Berlin,Feb20
46657,Berlin,90.0,False,False,830.0,1956,True,False,680.0,42.0,apartment,1,False,Berlin,Oct19
46666,Berlin,265.0,False,True,1497.0,1850,True,True,1192.0,88.27,other,2,True,Berlin,Sep18
46669,Berlin,140.0,False,True,2800.0,1900,True,False,2500.0,113.0,ground_floor,3,True,Berlin,Oct19
46689,Berlin,244.99,False,True,1594.99,1905,True,True,1350.0,112.5,apartment,3,False,Berlin,May19
46710,Berlin,513.65,False,True,4513.65,1911,True,True,4100.0,164.0,apartment,4,False,Berlin,May19
46718,Berlin,74.0,False,True,799.0,1910,False,True,675.0,51.92,apartment,2,False,Berlin,Oct19
46797,Berlin,200.0,False,True,3700.0,1970,True,True,3500.0,125.0,apartment,5,True,Berlin,Feb20
46831,Berlin,199.56,False,True,550.0,1978,False,True,350.44,42.99,apartment,1,False,Berlin,Feb20
46861,Berlin,168.0,False,True,1367.0,1929,True,True,1199.0,73.22,apartment,2,True,Berlin,Feb20
46889,Berlin,535.5,True,True,3365.5,2018,True,True,2830.0,153.0,apartment,4,False,Berlin,May19
46962,Berlin,50.0,False,True,790.0,1985,True,False,740.0,16.0,apartment,1,False,Berlin,May19
47033,Berlin,210.0,False,True,1380.0,1964,True,True,1070.0,92.84,apartment,3,False,Berlin,Feb20
47078,Berlin,246.0,False,True,919.0,1970,False,False,673.0,74.74,apartment,3,False,Berlin,May19
47134,Berlin,296.0,False,False,1246.0,1985,True,True,950.0,122.0,roof_storey,4,True,Berlin,Oct19
47142,Berlin,167.91,False,True,643.76,1987,False,True,475.85,57.39,apartment,2,False,Berlin,Oct19
47188,Berlin,70.0,False,False,985.0,1909,True,False,855.0,45.0,apartment,1,False,Berlin,May19
47231,Berlin,116.06,False,True,1779.52,1985,True,False,1586.1,77.37,apartment,3,False,Berlin,May19
47270,Berlin,187.03,False,False,727.42,1965,False,True,540.39,73.3,apartment,2,False,Berlin,Sep18
47271,Berlin,63.76,False,True,621.66,1985,True,True,526.02,31.88,apartment,1,False,Berlin,Oct19
47372,Berlin,300.0,False,True,1250.0,1985,True,False,950.0,98.0,apartment,3,False,Berlin,May19
47417,Berlin,240.0,False,True,1640.0,2013,True,True,1400.0,90.0,other,3,False,Berlin,Oct19
47463,Berlin,180.0,False,False,1430.0,1911,True,True,1250.0,77.0,apartment,3,True,Berlin,May19
47521,Berlin,195.0,False,True,1644.0,1900,False,True,1449.0,112.8,apartment,4,False,Berlin,Sep18
47542,Berlin,129.0,False,True,309.07,1973,False,False,180.07,32.03,apartment,1,False,Berlin,Sep18
47615,Berlin,127.39,False,False,599.89,1906,True,True,472.5,50.0,apartment,2,False,Berlin,Oct19
47626,Berlin,295.0,False,False,999.99,1968,True,False,704.99,75.0,apartment,2,False,Berlin,Oct19
47645,Berlin,125.0,False,False,1810.79,1870,True,True,1595.79,101.32,apartment,3,False,Berlin,Feb20
47661,Berlin,173.92,True,True,1805.83,2019,True,True,1552.24,86.96,apartment,3,False,Berlin,Oct19
47666,Berlin,210.0,False,True,1163.69,1900,False,False,953.69,84.42,apartment,3,False,Berlin,Oct19
47695,Berlin,348.0,False,True,2328.0,2009,True,True,1980.0,115.49,maisonette,3,True,Berlin,Feb20
47736,Berlin,185.79,False,True,858.72,1960,False,True,672.93,53.62,ground_floor,2,False,Berlin,Feb20
47800,Berlin,250.0,False,False,1750.0,1832,True,True,1500.0,85.0,apartment,2,True,Berlin,Sep18
47804,Berlin,125.0,False,False,995.0,1993,False,True,795.0,80.28,roof_storey,3,False,Berlin,Feb20
47835,Berlin,196.04,True,True,2107.43,2019,True,False,1813.37,98.02,ground_floor,3,True,Berlin,Feb20
47883,Berlin,115.5,False,True,978.67,2017,False,False,824.67,77.0,terraced_flat,3,False,Berlin,Oct19
48024,Berlin,110.0,False,False,510.0,1985,True,True,510.0,40.0,apartment,1,False,Berlin,Feb20
48043,Berlin,235.5,True,False,1805.5,2019,True,True,1570.0,78.5,apartment,3,False,Berlin,Oct19
48049,Berlin,265.06,False,True,808.94,1966,False,True,543.88,68.65,apartment,2,False,Berlin,Feb20
48063,Berlin,400.0,False,True,1900.0,1856,True,True,1500.0,140.0,apartment,3,False,Berlin,Feb20
48075,Berlin,65.0,True,False,515.0,2018,True,False,450.0,19.5,apartment,1,False,Berlin,Sep18
48079,Berlin,275.0,True,True,2202.0,2019,True,False,1807.0,120.41,apartment,3,False,Berlin,Oct19
48175,Berlin,268.0,True,True,2468.0,2019,True,True,2200.0,91.0,apartment,2,False,Berlin,Feb20
48178,Berlin,166.0,False,True,732.45,1996,True,True,566.45,56.14,roof_storey,2,False,Berlin,Oct19
48244,Berlin,97.0,False,True,697.0,1972,True,True,520.0,53.5,apartment,2,False,Berlin,May19
48268,Berlin,200.0,False,True,2800.0,2015,True,True,2500.0,159.0,penthouse,3,False,Berlin,Oct19
48354,Berlin,168.93,False,True,699.0,1997,True,True,530.07,59.99,ground_floor,2,False,Berlin,Feb20
48416,Berlin,142.0,True,True,1349.0,2018,False,True,1075.0,102.0,apartment,3,True,Berlin,May19
48417,Berlin,228.0,True,True,1534.21,2018,True,False,1306.21,87.51,apartment,3,False,Berlin,Oct19
48485,Berlin,363.0,False,True,1963.0,1985,True,True,1600.0,97.0,apartment,3,False,Berlin,Oct19
48546,Berlin,146.3,False,True,994.9,1900,True,True,710.0,77.0,apartment,2,False,Berlin,May19
48586,Berlin,157.89,False,True,900.54,1850,True,True,742.65,56.39,apartment,1,False,Berlin,Oct19
48601,Berlin,45.0,False,True,595.0,1985,False,True,550.0,39.82,apartment,1,False,Berlin,May19
48640,Berlin,385.0,True,True,2485.0,2019,True,True,2100.0,97.3,penthouse,3,False,Berlin,Feb20
48683,Berlin,160.0,False,True,882.0,1996,False,True,612.0,76.49,apartment,3,False,Berlin,Feb20
48685,Berlin,185.02,False,True,841.08,2016,False,False,656.06,64.0,ground_floor,2,False,Berlin,Feb20
48710,Berlin,280.0,False,True,1460.0,1930,True,True,1100.0,88.0,raised_ground_floor,3,False,Berlin,May19
48734,Berlin,205.0,False,True,1303.7,1988,True,True,953.7,95.37,apartment,4,False,Berlin,Sep18
48743,Berlin,135.0,False,True,1999.0,1900,True,True,1764.0,92.84,apartment,3,False,Berlin,Sep18
48744,Berlin,156.15,False,True,734.15,2017,True,False,578.0,28.9,apartment,1,False,Berlin,Feb20
48782,Berlin,100.0,False,True,794.33,1900,False,True,594.33,73.83,apartment,2,False,Berlin,Feb20
48793,Berlin,115.0,False,False,775.0,1985,False,False,660.0,42.88,apartment,1,False,Berlin,Oct19
48839,Berlin,396.0,False,False,1520.22,1995,False,False,1124.2,117.0,roof_storey,3,False,Berlin,Feb20
48858,Berlin,50.0,False,False,840.0,1985,True,False,790.0,12.0,apartment,1,False,Berlin,Feb20
48878,Berlin,240.0,False,True,1440.0,1985,False,True,1200.0,133.0,maisonette,3,False,Berlin,Sep18
48881,Berlin,124.85,False,True,479.23,1982,False,True,354.38,36.03,apartment,1,False,Berlin,Oct19
48893,Berlin,100.0,False,True,960.0,1985,True,True,760.0,77.96,raised_ground_floor,3,False,Berlin,Feb20
48970,Berlin,110.0,False,True,710.0,1969,True,True,520.0,61.02,apartment,2,False,Berlin,Feb20
49005,Berlin,220.0,False,True,950.0,1980,True,True,730.0,36.54,apartment,1,False,Berlin,Feb20
49064,Berlin,147.0,False,False,1027.0,1985,True,False,880.0,88.0,apartment,3,False,Berlin,Feb20
49095,Berlin,73.0,False,False,613.23,1906,False,True,504.23,35.02,apartment,1,False,Berlin,Feb20
49110,Berlin,283.0,False,True,2108.0,2017,True,False,1699.0,125.86,maisonette,4,False,Berlin,Oct19
49130,Berlin,103.84,False,True,520.65,1974,False,False,364.14,60.52,apartment,3,False,Berlin,Feb20
49141,Berlin,143.22,True,True,1525.29,2019,True,True,1310.46,71.61,ground_floor,2,False,Berlin,Feb20
49144,Berlin,102.0,False,False,986.4,1985,True,True,794.4,63.91,apartment,2,False,Berlin,Feb20
49166,Berlin,200.0,True,True,2000.0,2018,True,True,1730.0,85.3,apartment,3,False,Berlin,Sep18
49167,Berlin,203.09,True,True,1802.67,2019,True,True,1599.58,96.71,ground_floor,3,False,Berlin,Feb20
49185,Berlin,100.0,False,True,790.0,1910,True,False,690.0,70.0,apartment,2,False,Berlin,May19
49193,Berlin,281.0,False,True,2083.0,2018,True,True,1802.0,103.0,roof_storey,4,False,Berlin,Feb20
49225,Berlin,212.0,False,False,2064.0,1911,False,False,1711.0,118.0,apartment,4,False,Berlin,May19
49333,Berlin,202.12,False,True,861.24,1964,True,True,659.12,82.39,apartment,3,False,Berlin,Sep18
49485,Berlin,311.0,False,True,1814.0,1972,False,False,1503.0,83.5,apartment,4,False,Berlin,May19
49536,Berlin,420.0,False,True,1795.0,1995,False,False,1375.0,155.32,maisonette,5,True,Berlin,Feb20
49570,Berlin,133.2,True,True,1358.64,2019,True,False,1158.84,66.6,apartment,2,False,Berlin,Feb20
49575,Berlin,54.71,False,True,1205.0,1900,True,True,1060.29,57.82,apartment,2,False,Berlin,Feb20
49592,Berlin,136.88,False,True,599.0,1985,True,False,462.12,20.13,roof_storey,1,False,Berlin,Feb20
49612,Berlin,100.4,True,False,896.46,2020,True,False,740.45,50.2,apartment,2,False,Berlin,Feb20
49634,Berlin,250.0,False,False,1650.0,1912,True,False,1400.0,76.0,apartment,2,False,Berlin,May19
49653,Berlin,130.32,True,True,1298.64,2019,True,False,1103.16,65.16,ground_floor,2,False,Berlin,Feb20
49679,Berlin,219.99,False,True,669.71,1992,False,True,449.72,51.28,apartment,1,False,Berlin,Oct19
